stats_g/mean,stats_o/std,epoch,stats_o/mean,stats_g/std,test/episode,train/episode,test/mean_Q,test/success_rate,train/success_rate
0.8557481,0.065242365,838,0.20383786,0.11201045,8390.0,16780.0,-47.0727,0.0,0.0
0.85574603,0.065218866,839,0.20383786,0.111997776,8400.0,16800.0,-47.341534,0.0,0.0
0.8557313,0.06520026,840,0.20383328,0.111992724,8410.0,16820.0,-48.603813,0.0,0.0
0.85572857,0.06519879,841,0.20383713,0.111991666,8420.0,16840.0,-48.026024,0.0,0.0
0.8557295,0.065177724,842,0.20383735,0.11198244,8430.0,16860.0,-49.56939,0.0,0.0
0.855731,0.065154046,843,0.20383789,0.11197787,8440.0,16880.0,-49.71668,0.0,0.0
0.8557474,0.06513408,844,0.2038412,0.11197111,8450.0,16900.0,-48.665234,0.0,0.0
0.8557573,0.065126635,845,0.20384598,0.11197337,8460.0,16920.0,-47.499214,0.0,0.0
0.8557504,0.06510684,846,0.20384386,0.111960135,8470.0,16940.0,-49.299557,0.0,0.0
0.8557572,0.06508315,847,0.20384556,0.111948885,8480.0,16960.0,-49.40537,0.0,0.0
0.8557598,0.06506262,848,0.20384592,0.111943536,8490.0,16980.0,-46.521305,0.0,0.0
0.8557663,0.06504042,849,0.20384638,0.11193482,8500.0,17000.0,-49.837837,0.0,0.0
0.8557648,0.06502582,850,0.20384654,0.11192446,8510.0,17020.0,-48.004272,0.0,0.0
0.8557656,0.06500384,851,0.20384659,0.11192139,8520.0,17040.0,-49.868633,0.0,0.0
0.8557562,0.064981826,852,0.20384516,0.11190603,8530.0,17060.0,-49.327656,0.0,0.0
0.85576564,0.06496127,853,0.20384845,0.111898124,8540.0,17080.0,-47.71689,0.0,0.0
0.8557659,0.064939715,854,0.2038487,0.11189562,8550.0,17100.0,-49.72224,0.0,0.0
0.8557729,0.06495823,855,0.20384882,0.11189029,8560.0,17120.0,-49.342445,0.0,0.0
0.8557734,0.06494074,856,0.20384863,0.11188617,8570.0,17140.0,-49.828613,0.0,0.0
0.85579413,0.06491901,857,0.20385455,0.11187311,8580.0,17160.0,-48.821747,0.0,0.0
0.8557954,0.06489813,858,0.2038555,0.11186332,8590.0,17180.0,-49.552696,0.0,0.0
0.8558014,0.06488923,859,0.20385967,0.11185885,8600.0,17200.0,-49.748024,0.0,0.0
0.8557946,0.06487856,860,0.2038559,0.1118517,8610.0,17220.0,-48.689213,0.0,0.0
0.85578823,0.064866155,861,0.20385668,0.11184599,8620.0,17240.0,-45.672756,0.0,0.0
0.85579973,0.06484174,862,0.20386095,0.111832194,8630.0,17260.0,-49.088627,0.0,0.0
0.85581493,0.06482005,863,0.20386532,0.11182046,8640.0,17280.0,-47.79007,0.0,0.0
0.85580665,0.06482111,864,0.20386083,0.111834295,8650.0,17300.0,-49.760567,0.0,0.0
0.85578877,0.06480799,865,0.20385756,0.111823626,8660.0,17320.0,-49.138123,0.0,0.0
0.8558076,0.06479917,866,0.20386358,0.11182177,8670.0,17340.0,-45.84164,0.0,0.0
0.8558107,0.06477757,867,0.20386316,0.111813076,8680.0,17360.0,-48.117073,0.0,0.0
0.8557995,0.06477203,868,0.20385396,0.11180485,8690.0,17380.0,-48.700584,0.0,0.0
0.8557791,0.06475121,869,0.2038494,0.111792736,8700.0,17400.0,-48.083416,0.0,0.0
0.85577196,0.06476203,870,0.20384663,0.111859076,8710.0,17420.0,-47.376637,0.0,0.0
0.85575813,0.064741105,871,0.20384182,0.111852966,8720.0,17440.0,-47.558514,0.0,0.0
0.85576135,0.06475749,872,0.2038421,0.11189374,8730.0,17460.0,-48.43845,0.0,0.0
0.85575086,0.06473678,873,0.20383869,0.11188194,8740.0,17480.0,-49.15636,0.0,0.0
0.85577154,0.064740025,874,0.20384552,0.11188054,8750.0,17500.0,-48.227364,0.0,0.0
0.8557618,0.06473861,875,0.20384173,0.11187705,8760.0,17520.0,-48.114563,0.0,0.0
0.8557644,0.06472418,876,0.20384087,0.11186916,8770.0,17540.0,-49.25669,0.0,0.0
0.85576606,0.06472144,877,0.20384194,0.1118645,8780.0,17560.0,-48.856033,0.0,0.0
0.855771,0.064699076,878,0.20384409,0.111849874,8790.0,17580.0,-48.43605,0.0,0.0
0.8557861,0.064681835,879,0.20384814,0.11184014,8800.0,17600.0,-49.4747,0.0,0.0
0.8557954,0.06466107,880,0.20385015,0.11183011,8810.0,17620.0,-49.348,0.0,0.0
0.85580343,0.06465114,881,0.20385168,0.11182514,8820.0,17640.0,-48.277836,0.0,0.0
0.85580236,0.06465898,882,0.20385335,0.111821234,8830.0,17660.0,-47.98299,0.0,0.0
0.85580826,0.06467096,883,0.20385168,0.11186745,8840.0,17680.0,-49.46381,0.0,0.0
0.8558082,0.06466101,884,0.20384912,0.111879505,8850.0,17700.0,-49.39779,0.0,0.0
0.8558019,0.06464107,885,0.20384666,0.11187465,8860.0,17720.0,-49.27805,0.0,0.0
0.8558114,0.064633,886,0.20384575,0.11187449,8870.0,17740.0,-49.757164,0.0,0.0
0.8558242,0.064616114,887,0.2038478,0.11185974,8880.0,17760.0,-49.42357,0.0,0.0
