train/episode,test/mean_Q,stats_g/std,epoch,stats_g/mean,stats_o/std,test/episode,stats_o/mean,test/success_rate,train/success_rate
16800.0,-37.601128,0.46715438,839,0.8858922,0.25433284,8400.0,0.21067931,0.0,0.0
16820.0,-36.114094,0.4669141,840,0.885899,0.25427863,8410.0,0.21068898,0.0,0.0
16840.0,-41.657345,0.4668672,841,0.88588613,0.2542777,8420.0,0.21070848,0.0,0.0
16860.0,-41.610546,0.46737513,842,0.8857403,0.25437436,8430.0,0.2107024,0.0,0.0
16880.0,-42.20381,0.46731934,843,0.8857861,0.25435117,8440.0,0.21070181,0.0,0.0
16900.0,-37.098064,0.46709895,844,0.88576317,0.25428802,8450.0,0.21071987,0.0,0.0
16920.0,-42.101936,0.46705213,845,0.885662,0.2542606,8460.0,0.21071234,0.0,0.0
16940.0,-37.85359,0.46681085,846,0.88565534,0.25418407,8470.0,0.21072018,0.0,0.0
16960.0,-40.09942,0.46709296,847,0.88569236,0.2542406,8480.0,0.21073075,0.0,0.0
16980.0,-44.214203,0.46687436,848,0.885657,0.25418288,8490.0,0.21074356,0.0,0.0
17000.0,-41.38609,0.4677824,849,0.8856985,0.25426954,8500.0,0.21075076,0.0,0.0
17020.0,-34.965385,0.46766725,850,0.88568026,0.2542353,8510.0,0.21075673,0.0,0.0
17040.0,-36.202385,0.4674294,851,0.88570124,0.25417092,8520.0,0.21075107,0.0,0.0
17060.0,-40.097202,0.46720567,852,0.88568467,0.25411466,8530.0,0.21075697,0.0,0.0
17080.0,-42.228024,0.46697438,853,0.88563967,0.2540677,8540.0,0.210727,0.0,0.0
17100.0,-42.867104,0.46679077,854,0.88563246,0.25404426,8550.0,0.21074335,0.0,0.0
17120.0,-43.609394,0.4665728,855,0.88560796,0.25401336,8560.0,0.21072485,0.0,0.0
17140.0,-41.28878,0.46714136,856,0.88559777,0.25410044,8570.0,0.21073696,0.0,0.0
17160.0,-43.0933,0.46709692,857,0.88568354,0.2541029,8580.0,0.21076554,0.0,0.0
17180.0,-42.596497,0.46685877,858,0.88567775,0.25402883,8590.0,0.21075746,0.0,0.0
17200.0,-42.83271,0.466675,859,0.88563067,0.25399816,8600.0,0.21076392,0.0,0.0
17220.0,-41.31934,0.46830285,860,0.88578457,0.25432625,8610.0,0.21074562,0.0,0.0
17240.0,-43.69884,0.46814814,861,0.88573354,0.25430292,8620.0,0.21071781,0.0,0.0
17260.0,-44.777447,0.46795347,862,0.8857102,0.25425765,8630.0,0.21072894,0.0,0.0
17280.0,-44.515026,0.46779227,863,0.8856797,0.2542347,8640.0,0.21075374,0.0,0.0
17300.0,-40.714275,0.46763763,864,0.88568807,0.2542147,8650.0,0.2107945,0.0,0.0
17320.0,-37.705246,0.46829128,865,0.8855584,0.25436896,8660.0,0.21076237,0.0,0.0
17340.0,-38.306236,0.46806148,866,0.885557,0.2543126,8670.0,0.21076415,0.0,0.0
17360.0,-43.213745,0.46785402,867,0.8855703,0.25428244,8680.0,0.21075322,0.0,0.0
17380.0,-39.666237,0.46762303,868,0.8855763,0.25421074,8690.0,0.2107571,0.0,0.0
17400.0,-37.755505,0.46779785,869,0.8855025,0.25427487,8700.0,0.2107553,0.0,0.0
17420.0,-43.164032,0.46773013,870,0.885536,0.25428402,8710.0,0.21075241,0.0,0.0
17440.0,-41.563362,0.46781754,871,0.88561124,0.25430137,8720.0,0.21077456,0.0,0.0
17460.0,-39.945183,0.46759272,872,0.88559335,0.25425494,8730.0,0.21075009,0.0,0.0
17480.0,-42.37101,0.471658,873,0.8856804,0.2550492,8740.0,0.21077822,0.0,0.0
17500.0,-42.126945,0.4717041,874,0.8857139,0.25505492,8750.0,0.21080776,0.0,0.0
17520.0,-41.75829,0.4715568,875,0.8856797,0.2550196,8760.0,0.2108049,0.0,0.0
17540.0,-42.329556,0.47152284,876,0.88567567,0.25501022,8770.0,0.21083632,0.0,0.0
17560.0,-37.52301,0.4712995,877,0.8856465,0.25495684,8780.0,0.21084577,0.0,0.0
17580.0,-41.353294,0.47128853,878,0.88567525,0.2549625,8790.0,0.21087807,0.0,0.0
17600.0,-38.770054,0.47265038,879,0.88557714,0.25514507,8800.0,0.21087918,0.0,0.0
17620.0,-39.30027,0.47242093,880,0.8855756,0.25507227,8810.0,0.21085826,0.0,0.0
17640.0,-38.020634,0.4721992,881,0.8855369,0.255022,8820.0,0.21084243,0.0,0.0
17660.0,-40.603264,0.47196484,882,0.88552505,0.25494537,8830.0,0.21082306,0.0,0.0
17680.0,-32.959236,0.47173342,883,0.88553184,0.2548565,8840.0,0.21083872,0.0,0.0
17700.0,-39.081474,0.4715158,884,0.88550884,0.25480485,8850.0,0.21079813,0.0,0.0
17720.0,-46.077717,0.4712963,885,0.8855312,0.25476253,8860.0,0.21081053,0.0,0.0
17740.0,-43.02091,0.47107923,886,0.8855098,0.25471485,8870.0,0.21081802,0.0,0.0
17760.0,-39.58448,0.4708581,887,0.885505,0.25465563,8880.0,0.21083805,0.0,0.0
17780.0,-40.911453,0.47082186,888,0.88548803,0.2546744,8890.0,0.21080512,0.0,0.0
17800.0,-40.154713,0.4710338,889,0.8855768,0.254727,8900.0,0.21082488,0.0,0.0
17820.0,-35.45412,0.47081825,890,0.88557214,0.25468954,8910.0,0.2108037,0.0,0.0
17840.0,-37.78962,0.47059432,891,0.8855789,0.2546406,8920.0,0.21081817,0.0,0.0
17860.0,-44.011856,0.47220218,892,0.88570017,0.25493163,8930.0,0.21084091,0.0,0.0
17880.0,-37.98486,0.47200847,893,0.8857015,0.25487527,8940.0,0.21085322,0.0,0.0
17900.0,-37.165462,0.47176304,894,0.8857064,0.25481576,8950.0,0.21087305,0.0,0.0
17920.0,-41.264732,0.4718152,895,0.88570076,0.25481293,8960.0,0.21088688,0.0,0.0
17940.0,-40.805912,0.47160056,896,0.8856878,0.25475922,8970.0,0.2108902,0.0,0.0
17960.0,-37.738514,0.47149885,897,0.8857004,0.25475103,8980.0,0.2109056,0.0,0.0
17980.0,-39.297066,0.4713907,898,0.8856774,0.25473833,8990.0,0.21087676,0.0,0.0
18000.0,-43.02095,0.4711623,899,0.8856406,0.2546735,9000.0,0.21085815,0.0,0.0
18020.0,-38.56159,0.47101212,900,0.885616,0.25464177,9010.0,0.2108548,0.0,0.0
18040.0,-42.86284,0.4707981,901,0.88560444,0.25458553,9020.0,0.21084617,0.0,0.0
18060.0,-38.81042,0.4705834,902,0.88556415,0.25452304,9030.0,0.21081617,0.0,0.0
18080.0,-37.591923,0.47037756,903,0.8855486,0.25446552,9040.0,0.21082483,0.0,0.0
18100.0,-42.791992,0.47018757,904,0.88552386,0.2544192,9050.0,0.21081896,0.0,0.0
18120.0,-44.428337,0.47014382,905,0.88550615,0.25440514,9060.0,0.21079749,0.0,0.0
18140.0,-43.542336,0.4699256,906,0.8855069,0.25435656,9070.0,0.21078002,0.0,0.0
18160.0,-36.805367,0.46981946,907,0.8854831,0.25433922,9080.0,0.21077576,0.0,0.0
18180.0,-39.850525,0.47050488,908,0.8856321,0.25446483,9090.0,0.21079338,0.0,0.0
18200.0,-41.556126,0.47034183,909,0.88562864,0.25442642,9100.0,0.21079287,0.0,0.0
18220.0,-41.151146,0.4701089,910,0.88560987,0.25439015,9110.0,0.21083942,0.0,0.0
18240.0,-42.779514,0.46989635,911,0.8856097,0.25434822,9120.0,0.210844,0.0,0.0
18260.0,-38.827484,0.47029185,912,0.8856124,0.2544268,9130.0,0.21084239,0.0,0.0
18280.0,-44.16586,0.47053683,913,0.8856328,0.2544714,9140.0,0.21085717,0.0,0.0
