test/mean_Q,stats_o/std,train/success_rate,test/success_rate,test/episode,stats_g/std,stats_g/mean,stats_o/mean,train/episode,epoch
-1.6057532,0.104425974,0.3,1.0,8310.0,0.12778659,0.87419254,0.21068463,16620.0,830
-1.9123291,0.10441583,0.35,1.0,8320.0,0.12776862,0.8742117,0.2106753,16640.0,831
-2.1113687,0.10438384,0.15,0.9,8330.0,0.1277402,0.8742371,0.21067913,16660.0,832
-1.4232951,0.10437171,0.45,1.0,8340.0,0.12772745,0.8742717,0.21068728,16680.0,833
-1.9727846,0.10435591,0.45,1.0,8350.0,0.12770617,0.8742771,0.21068521,16700.0,834
-1.344131,0.10433882,0.15,1.0,8360.0,0.12768713,0.8742983,0.21069439,16720.0,835
-1.8157285,0.10437278,0.25,1.0,8370.0,0.12770616,0.8743212,0.2106918,16740.0,836
-1.4865062,0.104368836,0.25,1.0,8380.0,0.12768872,0.87435216,0.21069865,16760.0,837
-1.5762773,0.10435204,0.35,1.0,8390.0,0.12767898,0.8743763,0.210709,16780.0,838
-2.1651335,0.10436548,0.35,1.0,8400.0,0.1276799,0.87439704,0.21071188,16800.0,839
-1.7024212,0.1043445,0.35,1.0,8410.0,0.12766008,0.87441117,0.2107178,16820.0,840
-1.4442499,0.10433505,0.2,1.0,8420.0,0.127641,0.8744219,0.21071793,16840.0,841
-1.7319088,0.104299955,0.3,1.0,8430.0,0.12761237,0.87444395,0.21072079,16860.0,842
-1.8305252,0.10431173,0.45,1.0,8440.0,0.12761971,0.8744672,0.21070915,16880.0,843
-1.6777277,0.104317084,0.2,1.0,8450.0,0.12762633,0.87449265,0.21072683,16900.0,844
-1.7803831,0.104303226,0.3,1.0,8460.0,0.12761329,0.87449723,0.21071474,16920.0,845
-1.7424867,0.10428652,0.45,1.0,8470.0,0.127584,0.8745095,0.21071646,16940.0,846
-2.0468423,0.1042797,0.35,1.0,8480.0,0.12756465,0.8745346,0.21072511,16960.0,847
-2.2934906,0.10426056,0.25,1.0,8490.0,0.12753774,0.87454003,0.21071854,16980.0,848
-1.7706852,0.10424331,0.25,1.0,8500.0,0.12751442,0.87456656,0.2107234,17000.0,849
-2.9948902,0.10421857,0.3,0.8,8510.0,0.12748812,0.8745881,0.2107243,17020.0,850
-2.6058476,0.10421423,0.35,0.9,8520.0,0.12748547,0.87459975,0.21072716,17040.0,851
-1.7696152,0.10419921,0.35,1.0,8530.0,0.12744765,0.8745978,0.21073054,17060.0,852
-1.6378222,0.10418327,0.3,0.9,8540.0,0.127424,0.87462026,0.21072894,17080.0,853
-2.082177,0.10416947,0.1,1.0,8550.0,0.12741388,0.8746133,0.21073778,17100.0,854
-1.6271509,0.10416113,0.3,1.0,8560.0,0.12738909,0.8746459,0.21073782,17120.0,855
-1.9682106,0.10413973,0.3,0.9,8570.0,0.12737685,0.87466717,0.21073471,17140.0,856
-1.6377558,0.10412472,0.45,1.0,8580.0,0.12735802,0.87470835,0.21074739,17160.0,857
-2.1148095,0.104117386,0.25,1.0,8590.0,0.1273403,0.8747098,0.21074997,17180.0,858
-1.736006,0.10411498,0.25,1.0,8600.0,0.12732102,0.8747468,0.21075357,17200.0,859
-1.6882623,0.10410598,0.2,1.0,8610.0,0.12731206,0.87476516,0.21076258,17220.0,860
-1.7046579,0.10410898,0.15,1.0,8620.0,0.12731232,0.8747654,0.21076766,17240.0,861
-1.4121989,0.104142115,0.45,1.0,8630.0,0.12728733,0.8747773,0.21076103,17260.0,862
-1.8895477,0.10412594,0.35,1.0,8640.0,0.12725805,0.87479395,0.21076243,17280.0,863
-1.6580217,0.1041198,0.5,1.0,8650.0,0.12724502,0.8748216,0.2107658,17300.0,864
-1.6363564,0.10415545,0.15,1.0,8660.0,0.12723754,0.8748351,0.21075514,17320.0,865
-6.083381,0.10414627,0.25,0.8,8670.0,0.12725344,0.8748517,0.21076089,17340.0,866
-2.4067376,0.104190476,0.05,0.9,8680.0,0.12726317,0.874872,0.21076633,17360.0,867
-1.6887884,0.10417539,0.15,1.0,8690.0,0.1272658,0.8749013,0.21076895,17380.0,868
-2.7460966,0.104149684,0.4,0.8,8700.0,0.12724061,0.87491447,0.21077396,17400.0,869
-1.5978465,0.104138225,0.4,0.9,8710.0,0.12723105,0.87495023,0.21078812,17420.0,870
-1.9235163,0.104125805,0.35,1.0,8720.0,0.12722726,0.87497616,0.21078756,17440.0,871
-1.5348116,0.104151174,0.4,1.0,8730.0,0.12722589,0.8749847,0.21080475,17460.0,872
-1.7366984,0.10413152,0.35,1.0,8740.0,0.12720126,0.8749907,0.21079846,17480.0,873
-1.8937893,0.104121946,0.45,1.0,8750.0,0.1272101,0.8750257,0.21080229,17500.0,874
-2.7571652,0.104104824,0.3,0.9,8760.0,0.12720315,0.87504584,0.2108076,17520.0,875
-1.755299,0.10411267,0.3,1.0,8770.0,0.12719804,0.8750431,0.21080533,17540.0,876
-2.0591507,0.10412216,0.1,1.0,8780.0,0.12721688,0.87504536,0.21081166,17560.0,877
-2.229149,0.10410861,0.4,1.0,8790.0,0.12718531,0.87505406,0.21081272,17580.0,878
-2.5651512,0.10407342,0.35,1.0,8800.0,0.12717056,0.87505966,0.21081793,17600.0,879
-1.6335541,0.10405268,0.35,0.9,8810.0,0.12714462,0.87506455,0.21082662,17620.0,880
-2.9846253,0.10405454,0.3,0.9,8820.0,0.1271513,0.87506676,0.21082689,17640.0,881
-1.788791,0.10404416,0.35,1.0,8830.0,0.12713552,0.8750722,0.21083683,17660.0,882
-2.1165993,0.10403582,0.35,1.0,8840.0,0.1271142,0.87508035,0.21083194,17680.0,883
-1.9104922,0.104002774,0.35,1.0,8850.0,0.12709723,0.8751235,0.2108384,17700.0,884
-2.1604667,0.103995934,0.35,0.9,8860.0,0.12707703,0.87515587,0.21084832,17720.0,885
-2.8173943,0.10397822,0.15,1.0,8870.0,0.12705547,0.87516004,0.2108482,17740.0,886
-1.947892,0.10396262,0.3,1.0,8880.0,0.1270263,0.8751853,0.21085024,17760.0,887
-1.9233572,0.10395357,0.15,1.0,8890.0,0.12701076,0.8752098,0.2108518,17780.0,888
-2.194079,0.10394158,0.3,1.0,8900.0,0.1270076,0.8752381,0.21085808,17800.0,889
-2.0894926,0.10395195,0.4,1.0,8910.0,0.12698737,0.8752486,0.21085662,17820.0,890
-1.7012846,0.103959665,0.3,1.0,8920.0,0.12700427,0.8752587,0.21085298,17840.0,891
-1.4714139,0.10399774,0.2,1.0,8930.0,0.12701608,0.8752591,0.2108541,17860.0,892
-2.8501172,0.103983566,0.2,0.9,8940.0,0.12699856,0.875288,0.21086006,17880.0,893
-1.9682144,0.10400118,0.2,1.0,8950.0,0.12698203,0.8752877,0.21084648,17900.0,894
-2.126563,0.10397575,0.15,1.0,8960.0,0.12696128,0.87527925,0.21084689,17920.0,895
-1.6024109,0.10396823,0.4,0.9,8970.0,0.12694687,0.8752815,0.21084079,17940.0,896
-1.8900646,0.10395357,0.2,1.0,8980.0,0.12692052,0.87528914,0.21083614,17960.0,897
-2.4345226,0.10396733,0.5,1.0,8990.0,0.12691218,0.87530404,0.2108445,17980.0,898
-1.9285114,0.103963204,0.4,1.0,9000.0,0.1268934,0.87529784,0.21083823,18000.0,899
-2.0864134,0.10395567,0.3,1.0,9010.0,0.12687096,0.875323,0.21084587,18020.0,900
-1.9914919,0.10394304,0.2,1.0,9020.0,0.12687133,0.875321,0.2108367,18040.0,901
-2.513076,0.1039227,0.2,1.0,9030.0,0.12685592,0.87534136,0.21083704,18060.0,902
-1.5923384,0.1039034,0.25,0.9,9040.0,0.12682594,0.8753435,0.21084003,18080.0,903
-2.4246097,0.103886195,0.4,1.0,9050.0,0.12682498,0.87534624,0.21083814,18100.0,904
-1.7359034,0.10386351,0.4,1.0,9060.0,0.12680815,0.8753678,0.21084069,18120.0,905
-2.0300586,0.103856675,0.15,0.9,9070.0,0.12681119,0.8753805,0.21084617,18140.0,906
-1.4687917,0.10385475,0.5,0.9,9080.0,0.12680551,0.8753926,0.2108431,18160.0,907
-1.9369757,0.10383545,0.3,1.0,9090.0,0.12679614,0.8754182,0.21083997,18180.0,908
-2.1738727,0.10380851,0.3,1.0,9100.0,0.12677072,0.8754368,0.21084413,18200.0,909
-2.8847365,0.10379852,0.35,1.0,9110.0,0.12675993,0.8754525,0.21084873,18220.0,910
-2.0190022,0.103829056,0.35,1.0,9120.0,0.1267509,0.8754547,0.21085767,18240.0,911
-2.1441846,0.103852235,0.3,0.9,9130.0,0.12676328,0.8754832,0.21086822,18260.0,912
-2.5799816,0.10383799,0.15,1.0,9140.0,0.12675305,0.8754876,0.2108665,18280.0,913
-1.9803877,0.1038537,0.5,1.0,9150.0,0.12675788,0.87552834,0.21087511,18300.0,914
-3.396983,0.103835315,0.5,0.9,9160.0,0.12673265,0.8755277,0.21087557,18320.0,915
-1.5196348,0.103810385,0.45,1.0,9170.0,0.12670642,0.87552905,0.21087584,18340.0,916
-1.7144835,0.10379842,0.2,1.0,9180.0,0.12668897,0.875545,0.2108749,18360.0,917
-2.3533309,0.1037725,0.2,0.9,9190.0,0.12666303,0.8755457,0.21087655,18380.0,918
-1.4952834,0.10378767,0.35,0.9,9200.0,0.12665267,0.87557274,0.21087764,18400.0,919
-1.702473,0.10378831,0.35,1.0,9210.0,0.12663634,0.87558705,0.21088286,18420.0,920
-1.6450894,0.10377168,0.25,1.0,9220.0,0.12660846,0.87560076,0.21088265,18440.0,921
-2.7552512,0.103763826,0.35,0.7,9230.0,0.12661515,0.8755889,0.21087807,18460.0,922
-1.5672992,0.10375412,0.35,0.9,9240.0,0.12658794,0.8755939,0.21087931,18480.0,923
-1.8014402,0.10373977,0.5,1.0,9250.0,0.12656546,0.8755898,0.21087939,18500.0,924
-1.8779953,0.103724964,0.45,1.0,9260.0,0.12653609,0.8755892,0.21087958,18520.0,925
-6.409683,0.103699714,0.3,0.9,9270.0,0.12652457,0.8756151,0.21088906,18540.0,926
-1.6435673,0.1037131,0.25,1.0,9280.0,0.12652616,0.8756108,0.2108916,18560.0,927
-1.7853037,0.103695944,0.25,1.0,9290.0,0.12651251,0.8756297,0.21089709,18580.0,928
-2.27808,0.10367601,0.25,0.9,9300.0,0.1264853,0.8756543,0.21090004,18600.0,929
-1.9727942,0.10369405,0.25,1.0,9310.0,0.12648359,0.87566876,0.21089727,18620.0,930
-1.6805512,0.103699915,0.5,1.0,9320.0,0.12649071,0.8756688,0.21088564,18640.0,931
-2.3316674,0.10370806,0.4,1.0,9330.0,0.12649198,0.87566787,0.21088362,18660.0,932
-2.0408082,0.10368474,0.2,1.0,9340.0,0.12647174,0.87568474,0.21089554,18680.0,933
-1.7119814,0.103662975,0.25,1.0,9350.0,0.1264704,0.8757067,0.21089609,18700.0,934
-1.9382813,0.1036584,0.35,1.0,9360.0,0.12645632,0.8757229,0.21090412,18720.0,935
-2.1024587,0.10365861,0.5,1.0,9370.0,0.12646548,0.8757308,0.21091126,18740.0,936
-1.6091207,0.103636466,0.2,1.0,9380.0,0.12645733,0.875751,0.21091582,18760.0,937
-2.8709166,0.10365846,0.3,0.9,9390.0,0.12649834,0.8757387,0.21090984,18780.0,938
-3.5461109,0.10366381,0.35,0.9,9400.0,0.1265073,0.8757372,0.21091749,18800.0,939
-1.663162,0.103662215,0.2,1.0,9410.0,0.12649754,0.8757653,0.21092437,18820.0,940
-1.7819897,0.10365019,0.2,1.0,9420.0,0.12648553,0.8757828,0.21093497,18840.0,941
-2.2927976,0.10362482,0.25,0.9,9430.0,0.1264648,0.87580115,0.21093841,18860.0,942
-2.3563836,0.10360618,0.25,1.0,9440.0,0.12644522,0.87580556,0.21094024,18880.0,943
-1.8555607,0.10361102,0.25,1.0,9450.0,0.12642436,0.8758151,0.21094307,18900.0,944
-2.2306564,0.10363481,0.2,0.9,9460.0,0.12643844,0.87581176,0.21095103,18920.0,945
-1.7101504,0.10364498,0.3,0.9,9470.0,0.12643062,0.8758301,0.21095055,18940.0,946
-1.9062179,0.10364504,0.15,1.0,9480.0,0.12642466,0.87583447,0.2109583,18960.0,947
-1.9197648,0.10361701,0.4,1.0,9490.0,0.12640613,0.87585706,0.21095915,18980.0,948
-2.0729923,0.10359754,0.25,0.9,9500.0,0.12638049,0.87586,0.21096568,19000.0,949
-1.740587,0.103592336,0.25,0.9,9510.0,0.1263661,0.8758705,0.21096756,19020.0,950
