train/episode,stats_g/std,test/episode,test/success_rate,stats_o/std,stats_o/mean,train/success_rate,test/mean_Q,epoch,stats_g/mean
16680.0,0.111989714,8340.0,1.0,0.13020085,0.20368256,0.2,-3.8776786,833,0.86477
16700.0,0.11197325,8350.0,1.0,0.13020082,0.20369841,0.05,-3.1680691,834,0.86478144
16720.0,0.11196045,8360.0,0.8,0.13022432,0.2037071,0.15,-3.7659469,835,0.864799
16740.0,0.11195201,8370.0,0.9,0.1302132,0.20370074,0.1,-3.657679,836,0.86480457
16760.0,0.11194923,8380.0,0.9,0.1302106,0.20369178,0.1,-4.0799446,837,0.8648212
16780.0,0.11193585,8390.0,0.9,0.13021915,0.20369463,0.1,-3.7972436,838,0.8648398
16800.0,0.11192116,8400.0,1.0,0.13022162,0.20368813,0.1,-2.879298,839,0.8648433
16820.0,0.111905836,8410.0,1.0,0.13024414,0.20368806,0.1,-3.1395097,840,0.86484575
16840.0,0.11190643,8420.0,0.8,0.1302518,0.20369074,0.15,-3.7735107,841,0.8648582
16860.0,0.11189707,8430.0,0.9,0.13025764,0.20370924,0.25,-3.4580739,842,0.86487216
16880.0,0.11187756,8440.0,0.8,0.13027015,0.20370789,0.05,-4.1414433,843,0.8648703
16900.0,0.11190388,8450.0,0.7,0.13027878,0.2036998,0.25,-4.3554916,844,0.86489123
16920.0,0.11189064,8460.0,0.9,0.13026713,0.20370524,0.15,-3.3821144,845,0.86491823
16940.0,0.11187964,8470.0,0.8,0.13027747,0.2037023,0.1,-5.4924173,846,0.8649242
16960.0,0.11187726,8480.0,0.9,0.1303099,0.20370135,0.05,-4.6019874,847,0.8649232
16980.0,0.11186242,8490.0,1.0,0.13032033,0.20369372,0.1,-3.6007762,848,0.8649314
17000.0,0.11188861,8500.0,1.0,0.13032502,0.20369537,0.05,-3.6779275,849,0.8649585
17020.0,0.11188054,8510.0,1.0,0.13033848,0.20370564,0.15,-2.9089026,850,0.8649747
17040.0,0.111860536,8520.0,0.9,0.13032377,0.20371433,0.15,-3.37431,851,0.86500233
17060.0,0.11184458,8530.0,0.9,0.13033776,0.20371567,0.2,-3.3260639,852,0.8650103
17080.0,0.1118268,8540.0,1.0,0.13034794,0.20369746,0.05,-3.4477177,853,0.86499715
17100.0,0.11180977,8550.0,1.0,0.13035633,0.20370783,0.0,-4.0964823,854,0.8649929
17120.0,0.111827575,8560.0,1.0,0.13035089,0.2037081,0.1,-3.5486512,855,0.86502
17140.0,0.11183295,8570.0,1.0,0.13036151,0.20371151,0.2,-3.6685097,856,0.86502194
17160.0,0.11181744,8580.0,1.0,0.13036965,0.2037058,0.1,-4.0010195,857,0.865043
17180.0,0.11182755,8590.0,0.9,0.13037151,0.20369476,0.15,-5.3655453,858,0.8650494
17200.0,0.11182761,8600.0,1.0,0.13037205,0.20369577,0.0,-4.0786095,859,0.86507374
17220.0,0.1118179,8610.0,0.9,0.13038509,0.20370789,0.15,-3.2637749,860,0.8650801
17240.0,0.11185848,8620.0,1.0,0.13038872,0.20371251,0.15,-4.2202063,861,0.8651039
17260.0,0.111870624,8630.0,0.6,0.13039199,0.20371118,0.15,-4.355627,862,0.8651244
17280.0,0.11185694,8640.0,0.9,0.13038746,0.20371357,0.05,-4.038315,863,0.8651416
17300.0,0.11184754,8650.0,1.0,0.13036494,0.20371485,0.1,-3.7280834,864,0.8651579
17320.0,0.11183139,8660.0,0.9,0.13037138,0.20373118,0.05,-3.267508,865,0.8651664
17340.0,0.11181065,8670.0,1.0,0.13037084,0.20373584,0.15,-3.958119,866,0.86518
17360.0,0.11180514,8680.0,0.8,0.13038787,0.20373356,0.1,-4.1332498,867,0.8652075
17380.0,0.111791454,8690.0,1.0,0.13040105,0.20373066,0.0,-3.857675,868,0.86519974
17400.0,0.111770116,8700.0,0.8,0.13040471,0.20373142,0.15,-4.306651,869,0.8652093
17420.0,0.11175221,8710.0,1.0,0.13040824,0.20372425,0.25,-3.1548207,870,0.8652236
17440.0,0.11175082,8720.0,0.9,0.13042544,0.20372562,0.05,-4.153759,871,0.86522335
17460.0,0.11174063,8730.0,1.0,0.13041829,0.20373942,0.15,-3.362924,872,0.86523724
17480.0,0.11173233,8740.0,0.9,0.13043216,0.20373434,0.15,-3.5274563,873,0.8652446
17500.0,0.11174186,8750.0,0.9,0.1304338,0.20375086,0.1,-3.6124854,874,0.86526006
17520.0,0.1117366,8760.0,1.0,0.13043214,0.20375386,0.25,-3.467832,875,0.8652758
17540.0,0.11172056,8770.0,0.9,0.13045965,0.20374694,0.15,-4.2116385,876,0.8652804
17560.0,0.111711435,8780.0,0.8,0.13047265,0.20375574,0.1,-3.8786082,877,0.8652919
17580.0,0.11170193,8790.0,1.0,0.13049856,0.20375383,0.05,-2.9990454,878,0.8653016
17600.0,0.11170425,8800.0,1.0,0.13051777,0.20375368,0.05,-3.8763447,879,0.8653018
17620.0,0.11172179,8810.0,0.7,0.13054839,0.20374559,0.05,-4.338013,880,0.86531925
17640.0,0.11172082,8820.0,0.9,0.13054678,0.20374212,0.15,-3.117568,881,0.8653288
17660.0,0.11171333,8830.0,0.8,0.13054141,0.20373693,0.05,-3.9271176,882,0.8653384
17680.0,0.11171943,8840.0,0.8,0.13054515,0.20373231,0.0,-3.977106,883,0.86533904
17700.0,0.111735344,8850.0,0.7,0.13057125,0.20372863,0.1,-3.8674061,884,0.8653538
17720.0,0.111730814,8860.0,0.8,0.13058004,0.20373335,0.1,-3.3239174,885,0.86536545
17740.0,0.1117236,8870.0,1.0,0.13058129,0.20372452,0.2,-3.9854534,886,0.86537546
17760.0,0.11169896,8880.0,1.0,0.1305818,0.20371023,0.15,-3.0396981,887,0.8653813
17780.0,0.111702226,8890.0,0.7,0.13058662,0.20371675,0.25,-4.301837,888,0.8653929
17800.0,0.1117147,8900.0,1.0,0.13059334,0.20371832,0.15,-3.436191,889,0.8653968
17820.0,0.111709535,8910.0,0.9,0.1305966,0.2037177,0.05,-3.139076,890,0.8654158
17840.0,0.111714266,8920.0,1.0,0.13059501,0.20371465,0.05,-3.038428,891,0.8654377
17860.0,0.11172813,8930.0,0.8,0.13061656,0.20371416,0.05,-4.217027,892,0.86544734
17880.0,0.11173298,8940.0,1.0,0.13062586,0.20371981,0.05,-3.3706474,893,0.8654611
17900.0,0.11174909,8950.0,0.9,0.13063031,0.20371266,0.1,-3.5662389,894,0.8654669
17920.0,0.11174917,8960.0,1.0,0.13062878,0.20372331,0.1,-3.005134,895,0.8654745
17940.0,0.11173282,8970.0,1.0,0.13062917,0.20371681,0.1,-3.6719036,896,0.86548257
17960.0,0.11173556,8980.0,0.8,0.13064489,0.20373487,0.1,-6.3650894,897,0.86550766
17980.0,0.11173421,8990.0,1.0,0.13066585,0.20373778,0.1,-4.0137367,898,0.8655289
18000.0,0.111733176,9000.0,1.0,0.1306746,0.20374303,0.1,-3.1265988,899,0.86551565
18020.0,0.111721516,9010.0,1.0,0.1306758,0.20373963,0.0,-2.9157836,900,0.86553127
18040.0,0.11170977,9020.0,0.9,0.13068251,0.20374614,0.05,-4.0095453,901,0.8655505
18060.0,0.11170008,9030.0,1.0,0.13068691,0.20376885,0.1,-3.2193532,902,0.8655656
